year,month,yyyymm,sido,sigungu,passenger_private,passenger_total,van_private,van_total
2018,3,201803,경남,함양군,11806,12014,573,705
2018,3,201803,경남,합천군,13937,14124,703,831
2018,3,201803,경북,경산시,101408,102682,3662,4183
2018,3,201803,경북,경주시,103145,105357,4637,5372
2018,3,201803,경북,고령군,13274,13367,737,809
2018,3,201803,경북,구미시,168335,171346,6828,7744
2018,3,201803,경북,군위군,8693,8771,443,501
2018,3,201803,경북,김천시,50603,51350,2331,2674
2018,3,201803,경북,문경시,23508,23944,1355,1541
2018,3,201803,경북,봉화군,9772,9919,515,595
2018,3,201803,경북,상주시,32174,32733,1727,2102
2018,3,201803,경북,성주군,17711,18110,883,978
2018,3,201803,경북,안동시,57189,58263,2515,2947
2018,3,201803,경북,영덕군,11732,11945,656,759
2018,3,201803,경북,영양군,5230,5314,290,345
2018,3,201803,경북,영주시,37324,37968,1871,2095
2018,3,201803,경북,영천시,37897,38443,1904,2235
2018,3,201803,경북,예천군,17029,17292,774,874
2018,3,201803,경북,울릉군,3408,3672,234,414
2018,3,201803,경북,울진군,17826,18117,785,931
2018,3,201803,경북,의성군,16501,16682,925,1079
2018,3,201803,경북,청도군,15404,15561,728,805
2018,3,201803,경북,청송군,8673,8781,441,542
2018,3,201803,경북,칠곡군,51764,52182,2278,2905
2018,3,201803,경북,포항시,203044,207398,7137,8534
2018,3,201803,광주,광산구,146779,150179,5355,5907
2018,3,201803,광주,남구,72654,74053,2540,2961
2018,3,201803,광주,동구,30212,30880,1223,1449
2018,3,201803,광주,북구,150415,156882,5221,6432
2018,3,201803,광주,서구,120086,125753,4084,4903
2018,3,201803,대구,남구,46824,48257,1891,2220
2018,3,201803,대구,달서구,217905,223739,6438,7252
2018,3,201803,대구,달성군,97768,99261,3344,3979
2018,3,201803,대구,동구,124021,129417,4312,5146
2018,3,201803,대구,북구,156415,159779,5004,5832
2018,3,201803,대구,서구,59279,61806,2402,2762
2018,3,201803,대구,수성구,186895,190210,4356,5250
2018,3,201803,대구,중구,50130,50856,1188,1600
2018,3,201803,대전,대덕구,67912,69751,3065,3627
2018,3,201803,대전,동구,69550,71981,3266,3667
2018,3,201803,대전,서구,173496,178545,5727,6392
2018,3,201803,대전,유성구,145096,147436,4339,4801
2018,3,201803,대전,중구,79300,82342,3566,4225
2018,3,201803,부산,강서구,49635,50966,1964,2244
2018,3,201803,부산,금정구,67398,70863,2893,3658
2018,3,201803,부산,기장군,56626,57450,2458,2999
2018,3,201803,부산,남구,74922,77145,2820,3286
2018,3,201803,부산,동구,37947,39269,1172,1479
2018,3,201803,부산,동래구,73956,75743,2750,3472
2018,3,201803,부산,부산진구,102190,108889,3963,4605
2018,3,201803,부산,북구,84011,85501,3152,3549
2018,3,201803,부산,사상구,66288,69557,2947,3417
2018,3,201803,부산,사하구,90819,95406,3663,4101
2018,3,201803,부산,서구,22706,23123,1158,1219
2018,3,201803,부산,수영구,56943,68959,1912,2320
2018,3,201803,부산,연제구,75653,81810,2251,3200
2018,3,201803,부산,영도구,26216,27822,1281,1640
2018,3,201803,부산,중구,18017,18308,627,729
2018,3,201803,부산,해운대구,141856,144116,4276,4604
2018,3,201803,서울,강남구,197018,213711,5697,6743
2018,3,201803,서울,강동구,109880,115278,4472,5069
2018,3,201803,서울,강북구,61255,64014,3415,4205
2018,3,201803,서울,강서구,161153,172506,6587,8008
2018,3,201803,서울,관악구,100532,103714,4749,5077
2018,3,201803,서울,광진구,79514,82733,3367,4077
2018,3,201803,서울,구로구,108721,118857,5963,6697
2018,3,201803,서울,금천구,64729,68161,4061,4586
2018,3,201803,서울,노원구,127946,134165,5163,6158
2018,3,201803,서울,도봉구,76781,82016,3572,4042
2018,3,201803,서울,동대문구,76636,79751,3936,4183
2018,3,201803,서울,동작구,90003,91353,3428,3608
2018,3,201803,서울,마포구,95698,99515,3837,4586
2018,3,201803,서울,서대문구,70462,73756,3095,3590
2018,3,201803,서울,서초구,152645,159110,4478,5432
2018,3,201803,서울,성동구,81671,88516,3045,3688
2018,3,201803,서울,성북구,97206,99973,4444,5646
2018,3,201803,서울,송파구,192191,198879,5929,7590
2018,3,201803,서울,양천구,123836,128736,4719,5595
2018,3,201803,서울,영등포구,113684,118190,5589,5979
2018,3,201803,서울,용산구,66288,67524,2598,2738
2018,3,201803,서울,은평구,105351,109572,4854,5681
2018,3,201803,서울,종로구,38779,40929,2115,3981
2018,3,201803,서울,중구,38508,40655,2506,3412
2018,3,201803,서울,중랑구,86487,92714,4634,5215
2018,3,201803,세종,세종시,115039,115902,3671,4136
2018,3,201803,울산,남구,130711,134036,3559,4246
2018,3,201803,울산,동구,56123,56722,1633,1816
2018,3,201803,울산,북구,86449,88735,2402,2692
2018,3,201803,울산,울주군,92013,93266,3271,4114
2018,3,201803,울산,중구,88687,90083,2458,2919
2018,3,201803,인천,강화군,21997,23619,1362,1647
2018,3,201803,인천,계양구,95347,242800,4752,8821
2018,3,201803,인천,남동구,201553,238346,7358,9074
2018,3,201803,인천,동구,20178,20918,1138,1237
2018,3,201803,인천,미추홀구,123701,171099,5757,8068
2018,3,201803,인천,부평구,183804,188506,7622,8630
2018,3,201803,인천,서구,181145,185592,7981,9390
2018,3,201803,인천,연수구,145690,150383,3758,4793
2018,3,201803,인천,옹진군,7526,7637,542,630
2018,3,201803,인천,중구,43175,49062,2008,3009
2018,3,201803,전남,강진군,10895,11143,615,752
2018,3,201803,전남,고흥군,17211,17475,1145,1319
2018,3,201803,전남,곡성군,8965,9256,523,632
2018,3,201803,전남,광양시,60441,61261,2539,2900
2018,3,201803,전남,구례군,8291,8658,491,572
2018,3,201803,전남,나주시,39924,41139,2030,2547
2018,3,201803,전남,담양군,16664,16998,891,1199
2018,3,201803,전남,목포시,74887,77636,3642,4237
2018,3,201803,전남,무안군,28174,28622,1499,1728
2018,3,201803,전남,보성군,12534,78461,794,3791
2018,3,201803,전남,순천시,101425,103335,3965,4854
2018,3,201803,전남,신안군,11091,11357,640,776
2018,3,201803,전남,여수시,97211,99643,4217,5066
2018,3,201803,전남,영광군,17355,17584,885,1025
2018,3,201803,전남,영암군,19589,30681,1224,1646
2018,3,201803,전남,완도군,13863,14123,830,984
2018,3,201803,전남,장성군,16486,16723,898,1048
2018,3,201803,전남,장흥군,11809,11968,669,772
2018,3,201803,전남,진도군,9360,9522,600,686
2018,3,201803,전남,함평군,10615,10811,595,718
2018,3,201803,전남,해남군,21350,21705,1588,1752
2018,3,201803,전남,화순군,21855,22152,1162,2467
2018,3,201803,전북,고창군,17704,17959,1274,1417
2018,3,201803,전북,군산시,100948,104040,4031,4666
2018,3,201803,전북,김제시,28907,29711,1614,1861
2018,3,201803,전북,남원시,24945,27692,1418,1863
2018,3,201803,전북,무주군,7469,7595,520,599
2018,3,201803,전북,부안군,17249,17509,946,1137
2018,3,201803,전북,순창군,8670,8790,485,578
2018,3,201803,전북,완주군,35927,36433,1783,2423
2018,3,201803,전북,익산시,103262,105826,5096,5797
2018,3,201803,전북,임실군,8834,8954,480,603
2018,3,201803,전북,장수군,6776,6877,421,488
2018,3,201803,전북,전주시,251303,257604,8412,10227
2018,3,201803,전북,정읍시,35084,37432,1895,2208
2018,3,201803,전북,진안군,8175,8303,475,591
2018,3,201803,제주,서귀포시,67261,68838,3612,3908
2018,3,201803,제주,제주시,209675,342278,8987,16682
2018,3,201803,충남,계룡시,18145,18299,713,868
2018,3,201803,충남,공주시,36898,38101,2036,2478
2018,3,201803,충남,금산군,17742,19043,1268,1665
2018,3,201803,충남,논산시,40465,41445,2451,2936
2018,3,201803,충남,당진시,67953,68564,2843,3215
2018,3,201803,충남,보령시,35616,36144,1709,1947
2018,3,201803,충남,부여군,20774,21435,1389,1826
2018,3,201803,충남,서산시,65322,66478,2969,3504
2018,3,201803,충남,서천군,18106,18338,903,1056
2018,3,201803,충남,아산시,124700,127142,5753,6474
2018,3,201803,충남,예산군,28139,28575,1597,1982
2018,3,201803,충남,천안시,246671,251410,10439,12215
2018,3,201803,충남,청양군,9902,10051,579,688
2018,3,201803,충남,태안군,21221,21472,1195,1328
2018,3,201803,충남,홍성군,35818,36334,1736,2044
2018,3,201803,충북,괴산군,13022,13168,845,939
2018,3,201803,충북,단양군,9708,9897,618,710
2018,3,201803,충북,보은군,10560,10750,674,809
2018,3,201803,충북,영동군,15532,15751,847,990
2018,3,201803,충북,옥천군,17056,17534,936,1075
2018,3,201803,충북,음성군,39976,40330,2391,2610
2018,3,201803,충북,제천시,47709,48619,2257,2506
2018,3,201803,충북,증평군,14070,14251,686,760
2018,3,201803,충북,진천군,31524,31830,1589,1773
2018,3,201803,충북,청주시,312465,322263,12306,15129
2018,3,201803,충북,충주시,77829,79714,3668,4221
2018,4,201804,강원,강릉시,80072,82341,3305,4076
2018,4,201804,강원,고성군,9468,9613,528,610
2018,4,201804,강원,동해시,33880,34671,1548,1735
2018,4,201804,강원,삼척시,23283,23804,1049,1252
2018,4,201804,강원,속초시,28063,29054,1425,1660
2018,4,201804,강원,양구군,7995,8084,385,449
2018,4,201804,강원,양양군,9959,10109,527,573
2018,4,201804,강원,영월군,13305,13580,838,982
2018,4,201804,강원,원주시,126459,129801,5273,6064
2018,4,201804,강원,인제군,11743,11889,619,712
2018,4,201804,강원,정선군,13056,13357,781,914
2018,4,201804,강원,철원군,15452,15635,961,1044
2018,4,201804,강원,춘천시,101171,103742,4108,4984
2018,4,201804,강원,태백시,15672,16176,869,1090
2018,4,201804,강원,평창군,15555,15906,870,1000
2018,4,201804,강원,홍천군,24085,24428,1470,1884
2018,4,201804,강원,화천군,8650,8760,400,517
2018,4,201804,강원,횡성군,15702,16287,932,1076
2018,4,201804,경기,가평군,21050,21374,1435,1821
2018,4,201804,경기,고양시,330475,338469,11991,14188
2018,4,201804,경기,과천시,17339,18135,652,772
2018,4,201804,경기,광명시,87739,89572,3872,4425
2018,4,201804,경기,광주시,134204,135043,6166,9212
2018,4,201804,경기,구리시,56361,57515,2397,2731
2018,4,201804,경기,군포시,82220,83131,3093,3338
2018,4,201804,경기,김포시,148023,150098,6212,7703
2018,4,201804,경기,남양주시,212892,214885,9954,10982
2018,4,201804,경기,동두천시,29119,29927,1716,1833
2018,4,201804,경기,부천시,242632,248905,11711,13249
2018,4,201804,경기,성남시,288011,295304,9885,11875
2018,4,201804,경기,수원시,417226,425838,16200,19256
2018,4,201804,경기,시흥시,160721,162759,7581,8032
2018,4,201804,경기,안산시,228108,233173,12171,14481
2018,4,201804,경기,안성시,72710,73710,3728,4257
2018,4,201804,경기,안양시,173169,177229,6694,8519
2018,4,201804,경기,양주시,72192,73131,4265,4949
2018,4,201804,경기,양평군,42294,42765,2059,2867
2018,4,201804,경기,여주시,43365,44001,2321,3146
2018,4,201804,경기,연천군,15562,15812,986,1161
2018,4,201804,경기,오산시,79515,80742,3485,4032
2018,4,201804,경기,용인시,367380,374299,12270,14741
2018,4,201804,경기,의왕시,49052,49567,1765,1971
2018,4,201804,경기,의정부시,121844,124061,6079,6756
2018,4,201804,경기,이천시,81526,82681,3957,4550
2018,4,201804,경기,파주시,156795,159152,6602,9406
2018,4,201804,경기,평택시,195588,199171,8880,10639
2018,4,201804,경기,포천시,57573,62892,3617,4535
2018,4,201804,경기,하남시,77975,78578,2847,3260
2018,4,201804,경기,화성시,294866,298729,11545,13968
2018,4,201804,경남,거제시,86947,88297,3502,4194
2018,4,201804,경남,거창군,20450,20748,987,1208
2018,4,201804,경남,고성군,17635,17997,940,1090
2018,4,201804,경남,김해시,204447,206970,7943,8692
2018,4,201804,경남,남해군,12106,12374,650,841
2018,4,201804,경남,밀양시,37681,38263,1667,1988
2018,4,201804,경남,사천시,41048,41849,1687,1990
2018,4,201804,경남,산청군,11610,11813,582,688
2018,4,201804,경남,양산시,124874,126006,5122,6135
2018,4,201804,경남,의령군,8864,8991,437,543
2018,4,201804,경남,진주시,122414,125489,4372,5731
2018,4,201804,경남,창녕군,23041,23669,1200,1413
2018,4,201804,경남,창원시,454051,480281,13301,16251
2018,4,201804,경남,통영시,40591,41499,2194,2537
2018,4,201804,경남,하동군,15241,15414,709,804
2018,4,201804,경남,함안군,29033,38881,1323,1829
2018,4,201804,경남,함양군,11852,12060,577,708
2018,4,201804,경남,합천군,13977,14167,696,823
2018,4,201804,경북,경산시,101608,102877,3665,4188
2018,4,201804,경북,경주시,103384,105583,4606,5339
2018,4,201804,경북,고령군,13280,13371,732,805
2018,4,201804,경북,구미시,168882,171867,6761,7680
2018,4,201804,경북,군위군,8763,8841,451,508
2018,4,201804,경북,김천시,50780,51524,2334,2671
2018,4,201804,경북,문경시,23578,24014,1353,1540
2018,4,201804,경북,봉화군,9841,9989,524,604
2018,4,201804,경북,상주시,32285,32844,1716,2090
2018,4,201804,경북,성주군,17745,18143,879,973
2018,4,201804,경북,안동시,57309,58379,2504,2939
2018,4,201804,경북,영덕군,11786,11997,658,760
2018,4,201804,경북,영양군,5258,5342,295,351
2018,4,201804,경북,영주시,37359,38005,1871,2093
2018,4,201804,경북,영천시,38013,38564,1910,2239
2018,4,201804,경북,예천군,17218,17482,769,868
2018,4,201804,경북,울릉군,3466,3732,238,423
2018,4,201804,경북,울진군,17857,18150,785,933
2018,4,201804,경북,의성군,16595,16779,930,1085
2018,4,201804,경북,청도군,15445,15601,731,808
2018,4,201804,경북,청송군,8688,8795,435,536
2018,4,201804,경북,칠곡군,51840,52260,2271,2898
2018,4,201804,경북,포항시,203433,207789,7124,8518
2018,4,201804,광주,광산구,147390,150836,5362,5944
2018,4,201804,광주,남구,72795,74155,2539,2954
2018,4,201804,광주,동구,30261,30920,1219,1470
2018,4,201804,광주,북구,150900,157286,5206,6391
2018,4,201804,광주,서구,120021,125660,4041,4878
2018,4,201804,대구,남구,46859,48291,1888,2218
2018,4,201804,대구,달서구,218235,224060,6433,7248
2018,4,201804,대구,달성군,98216,99728,3340,3974
2018,4,201804,대구,동구,124469,130046,4279,5122
2018,4,201804,대구,북구,156695,159852,4973,5792
2018,4,201804,대구,서구,59267,61815,2409,2779
2018,4,201804,대구,수성구,186784,190102,4326,5210
2018,4,201804,대구,중구,50090,50829,1180,1589
2018,4,201804,대전,대덕구,67903,69833,3056,3623
2018,4,201804,대전,동구,69697,72068,3262,3664
2018,4,201804,대전,서구,173827,178928,5737,6396
2018,4,201804,대전,유성구,145544,147865,4299,4760
2018,4,201804,대전,중구,79416,82451,3562,4218
2018,4,201804,부산,강서구,49762,51074,1958,2237
2018,4,201804,부산,금정구,67576,71044,2914,3675
2018,4,201804,부산,기장군,56758,57585,2457,2999
2018,4,201804,부산,남구,75479,77702,2812,3308
2018,4,201804,부산,동구,38200,39477,1165,1438
2018,4,201804,부산,동래구,74166,75961,2726,3456
2018,4,201804,부산,부산진구,102170,109051,3965,4606
2018,4,201804,부산,북구,84106,85598,3145,3539
2018,4,201804,부산,사상구,66320,69584,2944,3415
2018,4,201804,부산,사하구,90904,95487,3649,4087
2018,4,201804,부산,서구,22724,23142,1160,1219
2018,4,201804,부산,수영구,56806,70050,1895,2312
2018,4,201804,부산,연제구,75684,82362,2220,3167
2018,4,201804,부산,영도구,26210,27820,1286,1646
2018,4,201804,부산,중구,18302,18594,621,723
2018,4,201804,부산,해운대구,142202,144443,4248,4575
2018,4,201804,서울,강남구,196810,213447,5647,6695
2018,4,201804,서울,강동구,110141,115605,4454,5061
2018,4,201804,서울,강북구,61273,64025,3404,4193
2018,4,201804,서울,강서구,161258,172662,6596,7989
2018,4,201804,서울,관악구,100559,103759,4725,5053
2018,4,201804,서울,광진구,79487,82728,3354,4098
2018,4,201804,서울,구로구,108820,119071,5941,6691
2018,4,201804,서울,금천구,64749,68181,4034,4542
2018,4,201804,서울,노원구,127957,134138,5142,6136
2018,4,201804,서울,도봉구,76738,81953,3559,4028
2018,4,201804,서울,동대문구,76732,79832,3888,4135
2018,4,201804,서울,동작구,90109,91449,3400,3583
2018,4,201804,서울,마포구,95829,99847,3796,4593
2018,4,201804,서울,서대문구,70511,73752,3081,3580
2018,4,201804,서울,서초구,153034,159760,4447,5401
2018,4,201804,서울,성동구,82262,88990,3069,3672
2018,4,201804,서울,성북구,97237,99995,4415,5617
2018,4,201804,서울,송파구,192708,199391,5933,7601
2018,4,201804,서울,양천구,123870,128752,4689,5564
2018,4,201804,서울,영등포구,114100,118561,5530,5923
2018,4,201804,서울,용산구,66403,67637,2595,2719
2018,4,201804,서울,은평구,105466,109702,4819,5647
2018,4,201804,서울,종로구,38807,41002,2096,3909
2018,4,201804,서울,중구,38464,40625,2507,3410
2018,4,201804,서울,중랑구,86659,92885,4610,5191
2018,4,201804,세종,세종시,116929,117776,3691,4170
2018,4,201804,울산,남구,130872,134281,3540,4234
2018,4,201804,울산,동구,56166,56749,1617,1798
2018,4,201804,울산,북구,87057,89300,2400,2690
2018,4,201804,울산,울주군,92383,93557,3273,4117
2018,4,201804,울산,중구,88775,90168,2453,2912
2018,4,201804,인천,강화군,22096,23704,1350,1631
2018,4,201804,인천,계양구,95281,243932,4705,8787
2018,4,201804,인천,남동구,203069,239710,7359,9066
2018,4,201804,인천,동구,20194,20939,1127,1227
2018,4,201804,인천,미추홀구,124595,171867,5748,8039
2018,4,201804,인천,부평구,183567,188144,7605,8615
2018,4,201804,인천,서구,182369,186800,7971,9376
2018,4,201804,인천,연수구,146184,150985,3755,4789
